Identifiant de l'élément,Nom base français,Code de la catégorie,Statut de l'élément,CO2,Unité français
40963.0,"Barre céréalière ""équilibre"" aux fruits","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,2.46,kgCO2e/kg de poids net
40964.0,"Barre céréalière ""équilibre"" chocolatée","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,6.09,kgCO2e/kg de poids net
39789.0,"Bière ""coeur de marché"" (4-5° alcool)","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
39790.0,"Bière ""de spécialités"" ou d'abbaye","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
39791.0,"Bière ""spéciale"" (5-6° alcool)","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
41052.0,"Céréales pour petit déjeuner ""équilibre"" au chocolat (non enrichies en vitamines et minérau","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
41053.0,"Céréales pour petit déjeuner ""équilibre"" au chocolat","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
41054.0,"Céréales pour petit déjeuner ""équilibre"" aux fruits (non enrichies en vitamines et minéraux","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
41055.0,"Céréales pour petit déjeuner ""équilibre"" aux fruits secs (à coque)","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
41056.0,"Céréales pour petit déjeuner ""équilibre"" aux fruits","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
41057.0,"Céréales pour petit déjeuner ""équilibre"" nature (non enrichies en vitamines et minéraux)","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
41058.0,"Céréales pour petit déjeuner ""équilibre"" nature ou au miel","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
40414.0,"Haricot mungo germé ou pousse de ""soja","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.26925,kgCO2e/kg de poids net
40089.0,"Poêlée de légumes assaisonnés aux champignons (""champêtre"")","Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés",Valide générique,1.19,kgCO2e/kg de poids net
40230.0,Abricot,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.5514999999999999,kgCO2e/kg de poids net
40228.0,Abricot au sirop,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.8335,kgCO2e/kg de poids net
40226.0,Abricot au sirop léger,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.82975,kgCO2e/kg de poids net
39594.0,Agar (algue),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.77,kgCO2e/kg de poids net
41386.0,Agneau,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,49.623684210526314,kgCO2e/kg de poids net
40232.0,Amande (avec peau),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,2.7,kgCO2e/kg de poids net
40239.0,Ananas,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.225,kgCO2e/kg de poids net
40235.0,Ananas au sirop et jus d'ananas,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.1545,kgCO2e/kg de poids net
40237.0,Ananas au sirop léger,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.157,kgCO2e/kg de poids net
41408.0,Anchois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Produits à base de poissons et produits de la mer",Valide générique,1.87,kgCO2e/kg de poids net
41410.0,Andouille,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,16.2,kgCO2e/kg de poids net
41411.0,Andouille de Guéméné,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,16.2,kgCO2e/kg de poids net
41412.0,Andouille de Vire,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,16.2,kgCO2e/kg de poids net
41415.0,Andouillette,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,16.15,kgCO2e/kg de poids net
41414.0,Andouillette de Troyes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Charcuteries",Valide générique,16.1,kgCO2e/kg de poids net
39597.0,Aneth,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes",Valide générique,0.815,kgCO2e/kg de poids net
39598.0,Ao-nori (Enteromorpha sp.),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.77,kgCO2e/kg de poids net
40240.0,Arachide,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,7.01,kgCO2e/kg de poids net
39599.0,Ascophylle noueux ou goémon noir (Ascophyllum nodosum),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Algues",Valide générique,6.58,kgCO2e/kg de poids net
40247.0,Asperge,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.73875,kgCO2e/kg de poids net
40254.0,Avocat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,2.115,kgCO2e/kg de poids net
40961.0,Baklava ou Baklawa,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,2.72,kgCO2e/kg de poids net
40255.0,Bambou,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.605,kgCO2e/kg de poids net
40259.0,Banane,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,2.50325,kgCO2e/kg de poids net
41417.0,Bar commun ou loup (Méditerranée),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,10.87,kgCO2e/kg de poids net
41419.0,Bar commun ou loup,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,14.233333333333334,kgCO2e/kg de poids net
41422.0,Bar rayé ou bar d'Amérique,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,12.7,kgCO2e/kg de poids net
40968.0,Barre céréalière pour petit déjeuner au lait,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,6.904999999999999,kgCO2e/kg de poids net
40652.0,Barre glacée chocolatée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Glaces et sorbets > Glaces",Valide générique,1.75,kgCO2e/kg de poids net
39602.0,Basilic,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes",Valide générique,1.1825,kgCO2e/kg de poids net
39936.0,Beignet de viande,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,5.75,kgCO2e/kg de poids net
40972.0,Beignet rond moelleux,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Gâteaux et pâtisseries",Valide générique,1.505,kgCO2e/kg de poids net
40900.0,Beurre à 39-41% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Beurres",Valide générique,6.25,kgCO2e/kg de poids net
40901.0,Beurre à 60-62% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Beurres",Valide générique,7.215,kgCO2e/kg de poids net
40903.0,Beurre à 80% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Beurres",Valide générique,7.82,kgCO2e/kg de poids net
40905.0,Beurre à 82% MG,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Matières grasses > Beurres",Valide générique,7.89,kgCO2e/kg de poids net
39792.0,Bière brune,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
39793.0,Bière faiblement alcoolisée (3° alcool),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
39794.0,Bière forte (>8° alcool),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
39795.0,Bière sans alcool (<12° alcool),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées",Valide générique,1.12,kgCO2e/kg de poids net
40973.0,Biscotte briochée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,0.95,kgCO2e/kg de poids net
40974.0,Biscotte classique,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,0.95,kgCO2e/kg de poids net
40975.0,Biscotte complète ou riche en fibres,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,0.95,kgCO2e/kg de poids net
40976.0,Biscotte multicéréale,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,0.95,kgCO2e/kg de poids net
40977.0,Biscotte sans adjonction de sel,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,0.95,kgCO2e/kg de poids net
40978.0,Biscuit apéritif à base de pomme de terre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,1.59,kgCO2e/kg de poids net
40979.0,Biscuit apéritif feuilleté,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,1.59,kgCO2e/kg de poids net
40980.0,Biscuit apéritif soufflé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,1.59,kgCO2e/kg de poids net
40995.0,Biscuit sec au beurre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,4.6375,kgCO2e/kg de poids net
40999.0,Biscuit sec aux ufs à la cuillère (cuiller) ou Boudoir,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,1.84,kgCO2e/kg de poids net
41000.0,Biscuit sec avec nappage chocolat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,6.74,kgCO2e/kg de poids net
41001.0,Biscuit sec avec tablette de chocolat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,6.74,kgCO2e/kg de poids net
41007.0,Biscuit sec croquant au chocolat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,5.92,kgCO2e/kg de poids net
41029.0,Blé dur précuit,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pâtes, riz et céréales",Valide générique,0.6755,kgCO2e/kg de poids net
41424.0,Boeuf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,36.192682926829264,kgCO2e/kg de poids net
39798.0,Boisson à la noix de coco,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.9865,kgCO2e/kg de poids net
39813.0,Boisson cacaotée ou au chocolat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.4966666666666668,kgCO2e/kg de poids net
39816.0,Boisson gazeuse aux fruits (à moins de 10% de jus),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.41300000000000003,kgCO2e/kg de poids net
39820.0,Boisson gazeuse aux fruits (de 10 à 50% de jus),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.439,kgCO2e/kg de poids net
39756.0,Boisson infantile céréales lactées aux fruits pour le goûter dès 4/6 mois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,1.61,kgCO2e/kg de poids net
39757.0,Boisson infantile céréales lactées aux légumes pour dîner dès 4/6 mois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,1.62,kgCO2e/kg de poids net
39758.0,Boisson infantile céréales lactées pour le petit déjeuner,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,1.62,kgCO2e/kg de poids net
39759.0,Boisson infantile céréales lactées pour le petit déjeuner dès 12 mois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,1.62,kgCO2e/kg de poids net
39760.0,Boisson infantile céréales lactées pour le petit déjeuner dès 4/6 mois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,1.62,kgCO2e/kg de poids net
39761.0,Boisson infantile céréales lactées pour le petit déjeuner dès 8/9 mois,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Laits et boissons infantiles",Valide générique,1.62,kgCO2e/kg de poids net
40681.0,Boisson lactée,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Produits laitiers frais et assimilés",Valide générique,1.67,kgCO2e/kg de poids net
39823.0,Boisson lactée aromatisée à la fraise,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.38,kgCO2e/kg de poids net
39824.0,Boisson lactée aromatisée au chocolat,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.38,kgCO2e/kg de poids net
39825.0,Boisson plate aux fruits (10 à 50% de jus),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.561,kgCO2e/kg de poids net
39827.0,Boisson plate aux fruits (à moins de 10% de jus),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.561,kgCO2e/kg de poids net
39828.0,Boisson plate aux fruits (teneur en jus non spécifiée),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.561,kgCO2e/kg de poids net
39829.0,Boisson plate aux fruits,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.498,kgCO2e/kg de poids net
39830.0,Boisson préparée à partir de sirop à diluer type menthe,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.1075,kgCO2e/kg de poids net
41340.0,Bonbon / bouchée au chocolat fourrage gaufrettes / biscuit,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,9.72,kgCO2e/kg de poids net
41341.0,Bonbon au caramel,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Confiseries non chocolatées",Valide générique,1.73,kgCO2e/kg de poids net
41342.0,Bonbon dur et sucette,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Confiseries non chocolatées",Valide générique,1.73,kgCO2e/kg de poids net
41343.0,Bonbon gélifié,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Confiseries non chocolatées",Valide générique,1.57,kgCO2e/kg de poids net
39942.0,Bouchée à la reine,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,6.626666666666666,kgCO2e/kg de poids net
41475.0,Bouchées ou émincé au soja et blé (ne convient pas aux véganes ou végétaliens),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Substituts de viande",Valide générique,2.11,kgCO2e/kg de poids net
39944.0,Bouillon de boeuf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Soupes",Valide générique,0.144,kgCO2e/kg de poids net
39946.0,Bouillon de volaille,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Soupes",Valide générique,0.134,kgCO2e/kg de poids net
41033.0,Boules de maïs soufflées au miel (non enrichies en vitamines et minéraux),"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
41034.0,Boules de maïs soufflées au miel,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
39947.0,Boulette végétale au soja et/ou blé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats Végétariens",Valide générique,1.96,kgCO2e/kg de poids net
39948.0,Boulettes au buf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés",Valide générique,11.6,kgCO2e/kg de poids net
39950.0,Brick à l'oeuf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,3.52,kgCO2e/kg de poids net
39949.0,Brick à la pomme de terre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,3.52,kgCO2e/kg de poids net
39951.0,Brick au boeuf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,3.52,kgCO2e/kg de poids net
40684.0,Brie de Meaux,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.11,kgCO2e/kg de poids net
40685.0,Brie de Melun,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.16,kgCO2e/kg de poids net
41041.0,Brioche pur beurre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Pains et viennoiseries",Valide générique,3.37,kgCO2e/kg de poids net
39956.0,Burger végétarien,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Sandwichs",Valide générique,2.31,kgCO2e/kg de poids net
41460.0,Buf,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,38.650000000000006,kgCO2e/kg de poids net
40272.0,Cacahuète,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,4.16,kgCO2e/kg de poids net
39831.0,Cacao,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,26.75,kgCO2e/kg de poids net
39838.0,Café,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,13.0187,kgCO2e/kg de poids net
39834.0,Café au lait,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.5075000000000001,kgCO2e/kg de poids net
39835.0,Café décaféiné,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,1.117,kgCO2e/kg de poids net
39837.0,Café expresso,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,0.5785,kgCO2e/kg de poids net
41489.0,Caille,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes cuites",Valide générique,8.455,kgCO2e/kg de poids net
39958.0,Cake salé,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Feuilletés et autres entrées",Valide générique,3.91,kgCO2e/kg de poids net
40687.0,Camembert au lait cru,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.23,kgCO2e/kg de poids net
41494.0,Canard,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,7.637142857142857,kgCO2e/kg de poids net
39959.0,Canard en sauce,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Entrées et plats composés > Plats composés",Valide générique,6.38,kgCO2e/kg de poids net
40689.0,Cantal entre-deux,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Lait et produits laitiers > Fromages",Valide générique,5.98,kgCO2e/kg de poids net
40275.0,Carambole,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,0.508,kgCO2e/kg de poids net
40278.0,Carotte,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.8262499999999999,kgCO2e/kg de poids net
40284.0,Carottes râpées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.04,kgCO2e/kg de poids net
41506.0,Carpe,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,6.8375,kgCO2e/kg de poids net
40286.0,Céleri branche,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,1.0501666666666667,kgCO2e/kg de poids net
41050.0,Céréales chocolatées pour petit déjeuner,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
41051.0,Céréales complètes soufflées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
39762.0,Céréales instantanées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aliments infantiles > Céréales et biscuits infantiles",Valide générique,5.95,kgCO2e/kg de poids net
41059.0,Céréales pour petit déjeuner chocolatées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
41062.0,Céréales pour petit déjeuner fourrées,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
41060.0,Céréales pour petit déjeuner fourrées au chocolat ou chocolat-noisettes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.4,kgCO2e/kg de poids net
41063.0,Céréales pour petit déjeuner riches en fibres,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.48,kgCO2e/kg de poids net
41065.0,Céréales pour petit déjeuner très riches en fibres,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits céréaliers > Céréales de petit-déjeuner et biscuits",Valide générique,3.56,kgCO2e/kg de poids net
39608.0,Cerfeuil,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes",Valide générique,0.815,kgCO2e/kg de poids net
40292.0,Cerise,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits",Valide générique,1.31,kgCO2e/kg de poids net
41513.0,Cervelle,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,17.551666666666666,kgCO2e/kg de poids net
40293.0,Champignon,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.447,kgCO2e/kg de poids net
41522.0,Chapon,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Viandes crues",Valide générique,7.3774999999999995,kgCO2e/kg de poids net
40298.0,Chia,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Fruits à coque et graines oléagineuses",Valide générique,3.635,kgCO2e/kg de poids net
39844.0,Chicorée et café,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons sans alcool",Valide générique,6.126666666666666,kgCO2e/kg de poids net
40299.0,Chicorée rouge,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.631,kgCO2e/kg de poids net
40300.0,Chicorée verte,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Légumes",Valide générique,0.631,kgCO2e/kg de poids net
41526.0,Chinchard gras,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,2.25,kgCO2e/kg de poids net
41527.0,Chinchard maigre,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, oeufs, poissons > Poissons crus",Valide générique,2.25,kgCO2e/kg de poids net
40301.0,Chips de pommes de terre et assimilés,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Fruits, légumes, légumineuses et oléagineux > Pommes de terre et autres tubercules",Valide générique,1.54,kgCO2e/kg de poids net
41348.0,Chocolat au lait aux céréales croustillantes,"Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Produits sucrés > Chocolats et produits à base de chocolat",Valide générique,12.7,kgCO2e/kg de poids net
